どう,道
どう,銅
とお,とお
とか,渡河
とか,都下
とが,とが
とき,とき
とき,斎
とき,時
とぎ,とぎ
とぎ,都議
どき,土器
どき,怒気
とく,得
とく,徳
どく,毒
どく,独
とげ,とげ
とこ,とこ
とこ,床
どこ,どこ
どご,土語
とし,歳
とし,徒死
とし,都市
とし,年
とじ,とじ
とじ,徒爾
とじ,途次
とじ,刀自
とす,トス
どす,どす
とせ,とせ
とそ,屠蘇
とち,土地
とつ,凸
どて,土手
とど,とど
との,殿
どの,殿
とば,賭場
どば,駑馬
とひ,徒費
とひ,都鄙
とび,とび
とび,跳び
とび,飛び
とふ,塗布
どぶ,どぶ
とほ,徒歩
とほ,杜甫
とま,とま
どま,土間
とみ,とみ
とみ,富
とめ,止め
とも,とも
とも,供
とも,共
とも,友
ども,共
とや,鳥屋
どや,どや
とら,とら
とら,寅
どら,どら
とり,取り
とり,鳥
とり,酉
どる,ドル
どれ,どれ
とろ,とろ
とろ,吐露
どろ,泥
とわ,とわ
とん,トン
とん,屯
とん,豚
どん,どん
どん,ドン
ない,内
なえ,苗
なか,中
なか,仲
なき,泣き
なぎ,なぎ
なげ,投げ
なし,なし
なす,なす
なぞ,なぞ
なた,なた
なだ,なだ
なち,ナチ
なつ,夏
など,など
なな,なな
なに,何
なの,ナノ
なべ,なべ
なま,生
なみ,波
なみ,並
なや,納屋
なら,なら
なり,なり
なり,鳴り
なれ,なれ
なれ,慣れ
なわ,縄
なん,ナン
なん,何
なん,男
なん,南
なん,難
にえ,にえ
にえ,沸え
にえ,錵
にく,肉
にげ,逃げ
にし,西
にじ,二次
にじ,虹
にす,ニス
にせ,偽
にち,日
にべ,にべ
にら,にら
にれ,にれ
にわ,庭
にん,人
にん,任
ぬい,縫い
ぬえ,ぬえ
ぬか,ぬか
ぬき,抜き
ぬけ,抜け
ぬさ,ぬさ
ぬし,主
ぬた,ぬた
ぬの,布
ぬひ,奴婢
ぬま,沼
ぬり,塗り
ぬれ,ぬれ
ねが,ネガ
ねぎ,ねぎ
ねこ,猫
ねじ,ねじ
ねず,ねず
ねた,ねた
ねだ,根太
ねつ,熱
ねま,寝間
ねや,ねや
ねり,練り
ねる,ネル
ねろ,ネロ
ねん,年
ねん,念
のう,能
のう,脳
のう,膿
のう,農
のー,ノー
のき,軒
のぎ,のぎ
のこ,のこ
のし,のし
のじ,野路
のち,後
のど,のど
のび,延び
のび,伸び
のび,野火
のぶ,ノブ
のべ,延べ
のべ,野辺
のみ,のみ
のみ,飲み
のら,野良
のり,のり
のり,乗り
のり,則
のり,法
のろ,のろ
